roi,roi_label,age_i_center,age_j_center,n_pairs_local,conditional_coupling
V_2,Tian_2,8.5,10.9,20.0,0.39307401569851363
V_2,Tian_2,8.5,11.1,16.0,0.40768719395505926
V_2,Tian_2,8.5,11.3,20.0,0.41727462867384063
V_2,Tian_2,8.5,11.5,16.0,0.4299106746306986
V_2,Tian_2,8.5,11.7,20.0,0.4388649203422526
V_2,Tian_2,8.5,11.9,16.0,0.4488571620717241
V_2,Tian_2,8.5,12.1,20.0,0.45413634679322296
V_2,Tian_2,8.5,12.3,16.0,0.4627655394403172
V_2,Tian_2,8.5,12.5,20.0,0.46780683327415495
V_2,Tian_2,8.5,12.700000000000001,16.0,0.47338284125653973
V_2,Tian_2,8.5,12.9,20.0,0.47518670524643014
V_2,Tian_2,8.5,13.1,20.0,0.48035716546342117
V_2,Tian_2,8.5,13.3,16.0,0.48177598103215935
V_2,Tian_2,8.5,13.5,20.0,0.48005581774740974
V_2,Tian_2,8.5,13.700000000000001,16.0,0.4812565007644575
V_2,Tian_2,8.5,13.9,20.0,0.47662884175815573
V_2,Tian_2,8.5,14.1,16.0,0.473793050045318
V_2,Tian_2,8.5,14.3,20.0,0.46757475469456117
V_2,Tian_2,8.5,14.5,16.0,0.46386790306670345
V_2,Tian_2,8.5,14.700000000000001,20.0,0.4555503432632114
V_2,Tian_2,8.5,14.9,16.0,0.44906876192053397
V_2,Tian_2,8.5,15.1,20.0,0.43832798359514846
V_2,Tian_2,8.5,15.3,16.0,0.4296161883418328
V_2,Tian_2,8.5,15.5,20.0,0.4176652292198983
V_2,Tian_2,8.5,15.700000000000001,20.0,0.3935846997495267
V_2,Tian_2,8.5,15.9,16.0,0.381305481364025
V_2,Tian_2,8.5,16.1,20.0,0.3646477730427966
V_2,Tian_2,8.5,16.3,16.0,0.350239690291185
V_2,Tian_2,8.5,16.5,20.0,0.3298818131492629
V_2,Tian_2,8.5,16.700000000000003,16.0,0.31351104886317704
V_2,Tian_2,8.5,16.9,20.0,0.29559024644572535
V_2,Tian_2,8.5,17.1,16.0,0.2770224598741166
V_2,Tian_2,8.5,17.3,20.0,0.255983482829084
V_2,Tian_2,8.5,17.5,16.0,0.23555046394108234
V_2,Tian_2,8.5,17.700000000000003,16.0,0.23555046394108234
V_2,Tian_2,8.5,17.9,12.0,0.21472830533548207
V_2,Tian_2,8.7,8.1,3.0,0.015196721950455072
V_2,Tian_2,8.7,8.3,6.0,0.0849431888426312
V_2,Tian_2,8.7,8.5,6.0,0.0849431888426312
V_2,Tian_2,8.7,8.7,10.0,0.1550811041693591
V_2,Tian_2,8.7,8.9,10.0,0.1550811041693591
V_2,Tian_2,8.7,9.1,15.0,0.2183947368347226
V_2,Tian_2,8.7,9.3,14.0,0.2394409063653766
V_2,Tian_2,8.7,9.5,19.0,0.2776006833905655
V_2,Tian_2,8.7,9.7,17.0,0.30309242246911444
V_2,Tian_2,8.7,9.9,22.0,0.3289154829152925
V_2,Tian_2,8.7,10.1,19.0,0.35642482404905335
V_2,Tian_2,8.7,10.3,24.0,0.37536354911852343
V_2,Tian_2,8.7,10.5,25.0,0.41272262660678743
V_2,Tian_2,8.7,10.7,20.0,0.4296477827171219
V_2,Tian_2,8.7,10.9,25.0,0.44276238547835045
V_2,Tian_2,8.7,11.1,20.0,0.4573409670826646
V_2,Tian_2,8.7,11.3,25.0,0.4667836903968899
V_2,Tian_2,8.7,11.5,20.0,0.47930114088803794
V_2,Tian_2,8.7,11.7,25.0,0.48834290670311836
V_2,Tian_2,8.7,11.9,20.0,0.4985959572832706
V_2,Tian_2,8.7,12.1,25.0,0.5038328507750147
V_2,Tian_2,8.7,12.3,20.0,0.512266443720622
V_2,Tian_2,8.7,12.5,25.0,0.517063986842277
V_2,Tian_2,8.7,12.700000000000001,20.0,0.52252478442203
V_2,Tian_2,8.7,12.9,25.0,0.5243692947929447
V_2,Tian_2,8.7,13.1,25.0,0.5294711198175904
V_2,Tian_2,8.7,13.3,20.0,0.5307114072811279
V_2,Tian_2,8.7,13.5,25.0,0.52903676092741
V_2,Tian_2,8.7,13.700000000000001,20.0,0.530100844973765
V_2,Tian_2,8.7,13.9,25.0,0.5259697555134915
V_2,Tian_2,8.7,14.1,20.0,0.5233986545596402
V_2,Tian_2,8.7,14.3,25.0,0.5171723012148217
V_2,Tian_2,8.7,14.5,20.0,0.5135285424493764
V_2,Tian_2,8.7,14.700000000000001,25.0,0.5055468248819757
V_2,Tian_2,8.7,14.9,20.0,0.4994176039082146
V_2,Tian_2,8.7,15.1,25.0,0.48885384760003214
V_2,Tian_2,8.7,15.3,20.0,0.4804827656219053
V_2,Tian_2,8.7,15.5,25.0,0.4687184991733135
V_2,Tian_2,8.7,15.700000000000001,25.0,0.4444767246493463
V_2,Tian_2,8.7,15.9,20.0,0.4325291838527958
V_2,Tian_2,8.7,16.1,25.0,0.4154926206695934
V_2,Tian_2,8.7,16.3,20.0,0.40096078718389866
V_2,Tian_2,8.7,16.5,25.0,0.38156408136276204
V_2,Tian_2,8.7,16.700000000000003,20.0,0.365305396111627
V_2,Tian_2,8.7,16.9,25.0,0.347492158074407
V_2,Tian_2,8.7,17.1,20.0,0.32894983924827215
V_2,Tian_2,8.7,17.3,25.0,0.30868469936618775
V_2,Tian_2,8.7,17.5,20.0,0.28879674294459406
V_2,Tian_2,8.7,17.700000000000003,20.0,0.28879674294459406
V_2,Tian_2,8.7,17.9,15.0,0.2692802012805308
V_2,Tian_2,8.9,8.1,1.0,
V_2,Tian_2,8.9,8.3,3.0,0.183806161360633
V_2,Tian_2,8.9,8.5,3.0,0.183806161360633
V_2,Tian_2,8.9,8.7,6.0,0.2515215305191779
V_2,Tian_2,8.9,8.9,6.0,0.2515215305191779
V_2,Tian_2,8.9,9.1,10.0,0.31081643413470406
V_2,Tian_2,8.9,9.3,10.0,0.31081643413470406
V_2,Tian_2,8.9,9.5,14.0,0.3476189582533342
V_2,Tian_2,8.9,9.7,13.0,0.3645983720210844
V_2,Tian_2,8.9,9.9,17.0,0.39046121794578126
V_2,Tian_2,8.9,10.1,15.0,0.41422058668459766
V_2,Tian_2,8.9,10.3,19.0,0.43291170153107106
V_2,Tian_2,8.9,10.5,20.0,0.46894054032914767
V_2,Tian_2,8.9,10.7,16.0,0.4862359780219362
V_2,Tian_2,8.9,10.9,20.0,0.49953056521050787
V_2,Tian_2,8.9,11.1,16.0,0.5145068893756575
V_2,Tian_2,8.9,11.3,20.0,0.5239090155721936
V_2,Tian_2,8.9,11.5,16.0,0.5362574026649803
V_2,Tian_2,8.9,11.7,20.0,0.5455599773198464
V_2,Tian_2,8.9,11.9,16.0,0.5561991260984712
V_2,Tian_2,8.9,12.1,20.0,0.5612675904860014
V_2,Tian_2,8.9,12.3,16.0,0.5696345395746409
V_2,Tian_2,8.9,12.5,20.0,0.5743168722609788
V_2,Tian_2,8.9,12.700000000000001,16.0,0.5797188618350249
V_2,Tian_2,8.9,12.9,20.0,0.5815922325977015
V_2,Tian_2,8.9,13.1,20.0,0.5865805300427875
V_2,Tian_2,8.9,13.3,16.0,0.5875330935686567
V_2,Tian_2,8.9,13.5,20.0,0.5860772573872578
V_2,Tian_2,8.9,13.700000000000001,16.0,0.5872112097250417
V_2,Tian_2,8.9,13.9,20.0,0.5833448109365935
V_2,Tian_2,8.9,14.1,16.0,0.5809194629191593
V_2,Tian_2,8.9,14.3,20.0,0.5746732651942301
V_2,Tian_2,8.9,14.5,16.0,0.5710701525806854
V_2,Tian_2,8.9,14.700000000000001,20.0,0.5634407950335565
V_2,Tian_2,8.9,14.9,16.0,0.5576862418960038
V_2,Tian_2,8.9,15.1,20.0,0.5468932088147461
V_2,Tian_2,8.9,15.3,16.0,0.5385530328530173
V_2,Tian_2,8.9,15.5,20.0,0.5269052266219332
V_2,Tian_2,8.9,15.700000000000001,20.0,0.502676420310971
V_2,Tian_2,8.9,15.9,16.0,0.4909234068150856
V_2,Tian_2,8.9,16.1,20.0,0.4735135651828311
V_2,Tian_2,8.9,16.3,16.0,0.45866111526727865
V_2,Tian_2,8.9,16.5,20.0,0.4399828339311337
V_2,Tian_2,8.9,16.700000000000003,16.0,0.4240482732914883
V_2,Tian_2,8.9,16.9,20.0,0.40603004026986944
V_2,Tian_2,8.9,17.1,16.0,0.38745904991293767
V_2,Tian_2,8.9,17.3,20.0,0.36760485866055415
V_2,Tian_2,8.9,17.5,16.0,0.3478222772686952
V_2,Tian_2,8.9,17.700000000000003,16.0,0.3478222772686952
V_2,Tian_2,8.9,17.9,12.0,0.32913830347365586
V_2,Tian_2,9.1,8.1,1.0,
V_2,Tian_2,9.1,8.3,3.0,0.183806161360633
V_2,Tian_2,9.1,8.5,3.0,0.183806161360633
V_2,Tian_2,9.1,8.7,6.0,0.2515215305191779
V_2,Tian_2,9.1,8.9,6.0,0.2515215305191779
V_2,Tian_2,9.1,9.1,10.0,0.31081643413470406
V_2,Tian_2,9.1,9.3,10.0,0.31081643413470406
V_2,Tian_2,9.1,9.5,15.0,0.3695268276010046
V_2,Tian_2,9.1,9.7,14.0,0.38685827391017774
V_2,Tian_2,9.1,9.9,19.0,0.42204819415114586
V_2,Tian_2,9.1,10.1,17.0,0.44672845788602666
V_2,Tian_2,9.1,10.3,22.0,0.4695677456877016
V_2,Tian_2,9.1,10.5,24.0,0.5097684283815214
V_2,Tian_2,9.1,10.7,20.0,0.5317703561462269
V_2,Tian_2,9.1,10.9,25.0,0.54471638033446
V_2,Tian_2,9.1,11.1,20.0,0.5591585717846737
V_2,Tian_2,9.1,11.3,25.0,0.5687636205377946
V_2,Tian_2,9.1,11.5,20.0,0.5808095329657791
V_2,Tian_2,9.1,11.7,25.0,0.5904775197284504
V_2,Tian_2,9.1,11.9,20.0,0.6012915686072138
V_2,Tian_2,9.1,12.1,25.0,0.6069409522109198
V_2,Tian_2,9.1,12.3,20.0,0.6155930615106374
V_2,Tian_2,9.1,12.5,25.0,0.6204555182345082
V_2,Tian_2,9.1,12.700000000000001,20.0,0.6264442785212871
V_2,Tian_2,9.1,12.9,25.0,0.6284926249793219
V_2,Tian_2,9.1,13.1,25.0,0.6338349639426704
V_2,Tian_2,9.1,13.3,20.0,0.635006338233554
V_2,Tian_2,9.1,13.5,25.0,0.6331069213003245
V_2,Tian_2,9.1,13.700000000000001,20.0,0.6339990299689697
V_2,Tian_2,9.1,13.9,25.0,0.6301245727506545
V_2,Tian_2,9.1,14.1,20.0,0.6276793796558201
V_2,Tian_2,9.1,14.3,25.0,0.6212672214923465
V_2,Tian_2,9.1,14.5,20.0,0.6174125241625676
V_2,Tian_2,9.1,14.700000000000001,25.0,0.6099601884931842
V_2,Tian_2,9.1,14.9,20.0,0.6039763580247248
V_2,Tian_2,9.1,15.1,25.0,0.5936748842501636
V_2,Tian_2,9.1,15.3,20.0,0.5857162919208527
V_2,Tian_2,9.1,15.5,25.0,0.5735225551952101
V_2,Tian_2,9.1,15.700000000000001,25.0,0.5495755133423932
V_2,Tian_2,9.1,15.9,20.0,0.5380647444683787
V_2,Tian_2,9.1,16.1,25.0,0.5210306967630723
V_2,Tian_2,9.1,16.3,20.0,0.5062506594999281
V_2,Tian_2,9.1,16.5,25.0,0.4883828483674937
V_2,Tian_2,9.1,16.700000000000003,20.0,0.47236131317138763
V_2,Tian_2,9.1,16.9,25.0,0.4554278557061449
V_2,Tian_2,9.1,17.1,20.0,0.43809791755952154
V_2,Tian_2,9.1,17.3,25.0,0.41880912055582725
V_2,Tian_2,9.1,17.5,20.0,0.3997885170414569
V_2,Tian_2,9.1,17.700000000000003,20.0,0.3997885170414569
V_2,Tian_2,9.1,17.9,15.0,0.382086520741327
V_2,Tian_2,9.3,8.1,0.0,
V_2,Tian_2,9.3,8.3,1.0,
V_2,Tian_2,9.3,8.5,1.0,
V_2,Tian_2,9.3,8.7,3.0,0.33638391358958236
V_2,Tian_2,9.3,8.9,3.0,0.33638391358958236
V_2,Tian_2,9.3,9.1,6.0,0.39338614590222204
V_2,Tian_2,9.3,9.3,6.0,0.39338614590222204
V_2,Tian_2,9.3,9.5,10.0,0.4510395912034424
V_2,Tian_2,9.3,9.7,10.0,0.4510395912034424
V_2,Tian_2,9.3,9.9,14.0,0.4853477737594923
V_2,Tian_2,9.3,10.1,13.0,0.5028856734626957
V_2,Tian_2,9.3,10.3,17.0,0.5243994427832103
V_2,Tian_2,9.3,10.5,19.0,0.5603829970465686
V_2,Tian_2,9.3,10.7,16.0,0.5810069880775137
V_2,Tian_2,9.3,10.9,20.0,0.5937968649795523
V_2,Tian_2,9.3,11.1,16.0,0.6078661414356223
V_2,Tian_2,9.3,11.3,20.0,0.6173832966035154
V_2,Tian_2,9.3,11.5,16.0,0.6289495632169901
V_2,Tian_2,9.3,11.7,20.0,0.6389396265123062
V_2,Tian_2,9.3,11.9,16.0,0.6500947348716621
V_2,Tian_2,9.3,12.1,20.0,0.6560292786755509
V_2,Tian_2,9.3,12.3,16.0,0.664768905861868
V_2,Tian_2,9.3,12.5,20.0,0.6697293254610683
V_2,Tian_2,9.3,12.700000000000001,16.0,0.6759225636794086
V_2,Tian_2,9.3,12.9,20.0,0.6782794344021779
V_2,Tian_2,9.3,13.1,20.0,0.6838648511820659
V_2,Tian_2,9.3,13.3,16.0,0.6851060940541899
V_2,Tian_2,9.3,13.5,20.0,0.6829648337024097
V_2,Tian_2,9.3,13.700000000000001,16.0,0.6837641786552359
V_2,Tian_2,9.3,13.9,20.0,0.6799528143429131
V_2,Tian_2,9.3,14.1,16.0,0.6775482669641741
V_2,Tian_2,9.3,14.3,20.0,0.670884523997305
V_2,Tian_2,9.3,14.5,16.0,0.6666789256733177
V_2,Tian_2,9.3,14.700000000000001,20.0,0.6595673028084528
V_2,Tian_2,9.3,14.9,16.0,0.6536143782169337
V_2,Tian_2,9.3,15.1,20.0,0.6436944877261458
V_2,Tian_2,9.3,15.3,16.0,0.63601816158386
V_2,Tian_2,9.3,15.5,20.0,0.6232123525596636
V_2,Tian_2,9.3,15.700000000000001,20.0,0.5997557274509413
V_2,Tian_2,9.3,15.9,16.0,0.5886372712812193
V_2,Tian_2,9.3,16.1,20.0,0.571535870071491
V_2,Tian_2,9.3,16.3,16.0,0.5566396347521154
V_2,Tian_2,9.3,16.5,20.0,0.539771183246821
V_2,Tian_2,9.3,16.700000000000003,16.0,0.5237102476177774
V_2,Tian_2,9.3,16.9,20.0,0.5079105522316236
V_2,Tian_2,9.3,17.1,16.0,0.49189091117381006
V_2,Tian_2,9.3,17.3,20.0,0.47271257284046014
V_2,Tian_2,9.3,17.5,16.0,0.4540346581630722
V_2,Tian_2,9.3,17.700000000000003,16.0,0.4540346581630722
V_2,Tian_2,9.3,17.9,12.0,0.43766945580657063
V_2,Tian_2,9.5,8.1,0.0,
V_2,Tian_2,9.5,8.3,1.0,
V_2,Tian_2,9.5,8.5,1.0,
V_2,Tian_2,9.5,8.7,3.0,0.33638391358958236
V_2,Tian_2,9.5,8.9,3.0,0.33638391358958236
V_2,Tian_2,9.5,9.1,6.0,0.39338614590222204
V_2,Tian_2,9.5,9.3,6.0,0.39338614590222204
V_2,Tian_2,9.5,9.5,10.0,0.4510395912034424
V_2,Tian_2,9.5,9.7,10.0,0.4510395912034424
V_2,Tian_2,9.5,9.9,15.0,0.5028428553671612
V_2,Tian_2,9.5,10.1,14.0,0.5203776966349694
V_2,Tian_2,9.5,10.3,19.0,0.5504298374410282
V_2,Tian_2,9.5,10.5,22.0,0.591248137783533
V_2,Tian_2,9.5,10.7,19.0,0.6134891524522706
V_2,Tian_2,9.5,10.9,24.0,0.6281416240069478
V_2,Tian_2,9.5,11.1,20.0,0.646265996977283
V_2,Tian_2,9.5,11.3,25.0,0.6561485643423217
V_2,Tian_2,9.5,11.5,20.0,0.6685733595042523
V_2,Tian_2,9.5,11.7,25.0,0.678005847564525
V_2,Tian_2,9.5,11.9,20.0,0.6888633515311581
V_2,Tian_2,9.5,12.1,25.0,0.6946239609045167
V_2,Tian_2,9.5,12.3,20.0,0.7032255119801916
V_2,Tian_2,9.5,12.5,25.0,0.7079227721408523
V_2,Tian_2,9.5,12.700000000000001,20.0,0.7139482111973847
V_2,Tian_2,9.5,12.9,25.0,0.716243308841992
V_2,Tian_2,9.5,13.1,25.0,0.72175953463512
V_2,Tian_2,9.5,13.3,20.0,0.723265468342496
V_2,Tian_2,9.5,13.5,25.0,0.7211161496240408
V_2,Tian_2,9.5,13.700000000000001,20.0,0.7219785874305629
V_2,Tian_2,9.5,13.9,25.0,0.7185030658947308
V_2,Tian_2,9.5,14.1,20.0,0.7164508791725397
V_2,Tian_2,9.5,14.3,25.0,0.7099641574820041
V_2,Tian_2,9.5,14.5,20.0,0.7060992719973999
V_2,Tian_2,9.5,14.700000000000001,25.0,0.6984808909441191
V_2,Tian_2,9.5,14.9,20.0,0.6922861229881198
V_2,Tian_2,9.5,15.1,25.0,0.6824361023877905
V_2,Tian_2,9.5,15.3,20.0,0.6749154092971832
V_2,Tian_2,9.5,15.5,25.0,0.662559301412451
V_2,Tian_2,9.5,15.700000000000001,25.0,0.6390086307681205
V_2,Tian_2,9.5,15.9,20.0,0.627756470780185
V_2,Tian_2,9.5,16.1,25.0,0.6118111348448169
V_2,Tian_2,9.5,16.3,20.0,0.597762076873272
V_2,Tian_2,9.5,16.5,25.0,0.5811848529082718
V_2,Tian_2,9.5,16.700000000000003,20.0,0.5657220611387215
V_2,Tian_2,9.5,16.9,25.0,0.5504185843626561
V_2,Tian_2,9.5,17.1,20.0,0.5347395129849395
V_2,Tian_2,9.5,17.3,25.0,0.5170174486468901
V_2,Tian_2,9.5,17.5,20.0,0.4995599041761752
V_2,Tian_2,9.5,17.700000000000003,20.0,0.4995599041761752
V_2,Tian_2,9.5,17.9,15.0,0.4834032752004525
V_2,Tian_2,9.7,8.1,0.0,
V_2,Tian_2,9.7,8.3,0.0,
V_2,Tian_2,9.7,8.5,0.0,
V_2,Tian_2,9.7,8.7,1.0,
V_2,Tian_2,9.7,8.9,1.0,
V_2,Tian_2,9.7,9.1,3.0,0.4748781681939091
V_2,Tian_2,9.7,9.3,3.0,0.4748781681939091
V_2,Tian_2,9.7,9.5,6.0,0.5298493131101026
V_2,Tian_2,9.7,9.7,6.0,0.5298493131101026
V_2,Tian_2,9.7,9.9,10.0,0.5782832542485916
V_2,Tian_2,9.7,10.1,10.0,0.5782832542485916
V_2,Tian_2,9.7,10.3,14.0,0.6072304527771294
V_2,Tian_2,9.7,10.5,17.0,0.6411135477702656
V_2,Tian_2,9.7,10.7,15.0,0.6603548882209128
V_2,Tian_2,9.7,10.9,19.0,0.6750829558104826
V_2,Tian_2,9.7,11.1,16.0,0.6920071741450178
V_2,Tian_2,9.7,11.3,20.0,0.7019975848837785
V_2,Tian_2,9.7,11.5,16.0,0.7147634396156419
V_2,Tian_2,9.7,11.7,20.0,0.7241129043627664
V_2,Tian_2,9.7,11.9,16.0,0.7352415181788396
V_2,Tian_2,9.7,12.1,20.0,0.7409907544105946
V_2,Tian_2,9.7,12.3,16.0,0.7494427249497677
V_2,Tian_2,9.7,12.5,20.0,0.7539721859377255
V_2,Tian_2,9.7,12.700000000000001,16.0,0.7598869301043144
V_2,Tian_2,9.7,12.9,20.0,0.7623740160072796
V_2,Tian_2,9.7,13.1,20.0,0.7681175108852096
V_2,Tian_2,9.7,13.3,16.0,0.7697691977686962
V_2,Tian_2,9.7,13.5,20.0,0.767600033680851
V_2,Tian_2,9.7,13.700000000000001,16.0,0.7685031172666601
V_2,Tian_2,9.7,13.9,20.0,0.7653799566379642
V_2,Tian_2,9.7,14.1,16.0,0.7637024383250662
V_2,Tian_2,9.7,14.3,20.0,0.7569864387828363
V_2,Tian_2,9.7,14.5,16.0,0.7531524585737602
V_2,Tian_2,9.7,14.700000000000001,20.0,0.7452922340688382
V_2,Tian_2,9.7,14.9,16.0,0.7389461170289293
V_2,Tian_2,9.7,15.1,20.0,0.7292174972546532
V_2,Tian_2,9.7,15.3,16.0,0.7217910272359491
V_2,Tian_2,9.7,15.5,20.0,0.7095075443363444
V_2,Tian_2,9.7,15.700000000000001,20.0,0.6857515856881365
V_2,Tian_2,9.7,15.9,16.0,0.6746588719566917
V_2,Tian_2,9.7,16.1,20.0,0.6592977741302917
V_2,Tian_2,9.7,16.3,16.0,0.6456593836505773
V_2,Tian_2,9.7,16.5,20.0,0.6290605471573085
V_2,Tian_2,9.7,16.700000000000003,16.0,0.6137499294072486
V_2,Tian_2,9.7,16.9,20.0,0.5990972578649459
V_2,Tian_2,9.7,17.1,16.0,0.583778169146701
V_2,Tian_2,9.7,17.3,20.0,0.5670827154230149
