roi,roi_label,age_i_center,age_j_center,n_pairs_local,conditional_coupling
L_1,LH_Vis_1,8.3,9.9,19.0,0.30874142004273136
L_1,LH_Vis_1,8.3,10.1,16.0,0.3331770888876129
L_1,LH_Vis_1,8.3,10.3,20.0,0.3491949584480035
L_1,LH_Vis_1,8.3,10.5,20.0,0.379611192425367
L_1,LH_Vis_1,8.3,10.7,16.0,0.395207457210048
L_1,LH_Vis_1,8.3,10.9,20.0,0.40766153394253823
L_1,LH_Vis_1,8.3,11.1,16.0,0.42158469582615815
L_1,LH_Vis_1,8.3,11.3,20.0,0.43065540402768365
L_1,LH_Vis_1,8.3,11.5,16.0,0.44266210274474416
L_1,LH_Vis_1,8.3,11.7,20.0,0.4511040461457917
L_1,LH_Vis_1,8.3,11.9,16.0,0.4605634485098481
L_1,LH_Vis_1,8.3,12.1,20.0,0.4654651777703269
L_1,LH_Vis_1,8.3,12.3,16.0,0.4735899980671271
L_1,LH_Vis_1,8.3,12.5,20.0,0.47825234363118946
L_1,LH_Vis_1,8.3,12.700000000000001,16.0,0.4834459693208619
L_1,LH_Vis_1,8.3,12.9,20.0,0.4849892889909495
L_1,LH_Vis_1,8.3,13.1,20.0,0.48955613045528673
L_1,LH_Vis_1,8.3,13.3,16.0,0.49072720813161297
L_1,LH_Vis_1,8.3,13.5,20.0,0.4888646783663216
L_1,LH_Vis_1,8.3,13.700000000000001,16.0,0.48981282425484146
L_1,LH_Vis_1,8.3,13.9,20.0,0.48511631879821754
L_1,LH_Vis_1,8.3,14.1,16.0,0.4821699670259122
L_1,LH_Vis_1,8.3,14.3,20.0,0.4759528163237176
L_1,LH_Vis_1,8.3,14.5,16.0,0.47215037848682184
L_1,LH_Vis_1,8.3,14.700000000000001,20.0,0.46388925646574714
L_1,LH_Vis_1,8.3,14.9,16.0,0.4574184595433159
L_1,LH_Vis_1,8.3,15.1,20.0,0.4468229702750852
L_1,LH_Vis_1,8.3,15.3,16.0,0.4381750730175675
L_1,LH_Vis_1,8.3,15.5,20.0,0.42642391451286865
L_1,LH_Vis_1,8.3,15.700000000000001,20.0,0.40273157407050403
L_1,LH_Vis_1,8.3,15.9,16.0,0.3906434142093953
L_1,LH_Vis_1,8.3,16.1,20.0,0.3743140223924386
L_1,LH_Vis_1,8.3,16.3,16.0,0.3601813358951863
L_1,LH_Vis_1,8.3,16.5,20.0,0.3402581275995083
L_1,LH_Vis_1,8.3,16.700000000000003,16.0,0.32421240619884467
L_1,LH_Vis_1,8.3,16.9,20.0,0.30669361059011746
L_1,LH_Vis_1,8.3,17.1,16.0,0.28851219311412846
L_1,LH_Vis_1,8.3,17.3,20.0,0.26796678851845035
L_1,LH_Vis_1,8.3,17.5,16.0,0.24799133695808837
L_1,LH_Vis_1,8.3,17.700000000000003,16.0,0.24799133695808837
L_1,LH_Vis_1,8.3,17.9,12.0,0.22765629756924724
L_1,LH_Vis_1,8.5,8.1,3.0,0.04286903357644978
L_1,LH_Vis_1,8.5,8.3,6.0,0.11064344322323977
L_1,LH_Vis_1,8.5,8.5,6.0,0.11064344322323977
L_1,LH_Vis_1,8.5,8.7,10.0,0.17873995661246708
L_1,LH_Vis_1,8.5,8.9,10.0,0.17873995661246708
L_1,LH_Vis_1,8.5,9.1,14.0,0.21830743566223174
L_1,LH_Vis_1,8.5,9.3,13.0,0.23862353344376752
L_1,LH_Vis_1,8.5,9.5,17.0,0.26529302825889484
L_1,LH_Vis_1,8.5,9.7,15.0,0.2890381696116086
L_1,LH_Vis_1,8.5,9.9,19.0,0.30874142004273136
L_1,LH_Vis_1,8.5,10.1,16.0,0.3331770888876129
L_1,LH_Vis_1,8.5,10.3,20.0,0.3491949584480035
L_1,LH_Vis_1,8.5,10.5,20.0,0.379611192425367
L_1,LH_Vis_1,8.5,10.7,16.0,0.395207457210048
L_1,LH_Vis_1,8.5,10.9,20.0,0.40766153394253823
L_1,LH_Vis_1,8.5,11.1,16.0,0.42158469582615815
L_1,LH_Vis_1,8.5,11.3,20.0,0.43065540402768365
L_1,LH_Vis_1,8.5,11.5,16.0,0.44266210274474416
L_1,LH_Vis_1,8.5,11.7,20.0,0.4511040461457917
L_1,LH_Vis_1,8.5,11.9,16.0,0.4605634485098481
L_1,LH_Vis_1,8.5,12.1,20.0,0.4654651777703269
L_1,LH_Vis_1,8.5,12.3,16.0,0.4735899980671271
L_1,LH_Vis_1,8.5,12.5,20.0,0.47825234363118946
L_1,LH_Vis_1,8.5,12.700000000000001,16.0,0.4834459693208619
L_1,LH_Vis_1,8.5,12.9,20.0,0.4849892889909495
L_1,LH_Vis_1,8.5,13.1,20.0,0.48955613045528673
L_1,LH_Vis_1,8.5,13.3,16.0,0.49072720813161297
L_1,LH_Vis_1,8.5,13.5,20.0,0.4888646783663216
L_1,LH_Vis_1,8.5,13.700000000000001,16.0,0.48981282425484146
L_1,LH_Vis_1,8.5,13.9,20.0,0.48511631879821754
L_1,LH_Vis_1,8.5,14.1,16.0,0.4821699670259122
L_1,LH_Vis_1,8.5,14.3,20.0,0.4759528163237176
L_1,LH_Vis_1,8.5,14.5,16.0,0.47215037848682184
L_1,LH_Vis_1,8.5,14.700000000000001,20.0,0.46388925646574714
L_1,LH_Vis_1,8.5,14.9,16.0,0.4574184595433159
L_1,LH_Vis_1,8.5,15.1,20.0,0.4468229702750852
L_1,LH_Vis_1,8.5,15.3,16.0,0.4381750730175675
L_1,LH_Vis_1,8.5,15.5,20.0,0.42642391451286865
L_1,LH_Vis_1,8.5,15.700000000000001,20.0,0.40273157407050403
L_1,LH_Vis_1,8.5,15.9,16.0,0.3906434142093953
L_1,LH_Vis_1,8.5,16.1,20.0,0.3743140223924386
L_1,LH_Vis_1,8.5,16.3,16.0,0.3601813358951863
L_1,LH_Vis_1,8.5,16.5,20.0,0.3402581275995083
L_1,LH_Vis_1,8.5,16.700000000000003,16.0,0.32421240619884467
L_1,LH_Vis_1,8.5,16.9,20.0,0.30669361059011746
L_1,LH_Vis_1,8.5,17.1,16.0,0.28851219311412846
L_1,LH_Vis_1,8.5,17.3,20.0,0.26796678851845035
L_1,LH_Vis_1,8.5,17.5,16.0,0.24799133695808837
L_1,LH_Vis_1,8.5,17.700000000000003,16.0,0.24799133695808837
L_1,LH_Vis_1,8.5,17.9,12.0,0.22765629756924724
L_1,LH_Vis_1,8.7,8.1,3.0,0.04286903357644978
L_1,LH_Vis_1,8.7,8.3,6.0,0.11064344322323977
L_1,LH_Vis_1,8.7,8.5,6.0,0.11064344322323977
L_1,LH_Vis_1,8.7,8.7,10.0,0.17873995661246708
L_1,LH_Vis_1,8.7,8.9,10.0,0.17873995661246708
L_1,LH_Vis_1,8.7,9.1,15.0,0.24023708333470184
L_1,LH_Vis_1,8.7,9.3,14.0,0.26066843467987577
L_1,LH_Vis_1,8.7,9.5,19.0,0.2975730524981958
L_1,LH_Vis_1,8.7,9.7,17.0,0.3223222977199199
L_1,LH_Vis_1,8.7,9.9,22.0,0.3471831254508572
L_1,LH_Vis_1,8.7,10.1,19.0,0.37383027375309313
L_1,LH_Vis_1,8.7,10.3,24.0,0.39195687396488016
L_1,LH_Vis_1,8.7,10.5,25.0,0.4278358818926476
L_1,LH_Vis_1,8.7,10.7,20.0,0.44398701817101677
L_1,LH_Vis_1,8.7,10.9,25.0,0.4564448528313172
L_1,LH_Vis_1,8.7,11.1,20.0,0.47032957044177365
L_1,LH_Vis_1,8.7,11.3,25.0,0.47925500222437867
L_1,LH_Vis_1,8.7,11.5,20.0,0.49114126784646234
L_1,LH_Vis_1,8.7,11.7,25.0,0.49966262574701253
L_1,LH_Vis_1,8.7,11.9,20.0,0.5093687934913481
L_1,LH_Vis_1,8.7,12.1,25.0,0.5142236066060364
L_1,LH_Vis_1,8.7,12.3,20.0,0.5221559593103305
L_1,LH_Vis_1,8.7,12.5,25.0,0.5265733533758135
L_1,LH_Vis_1,8.7,12.700000000000001,20.0,0.5316476438516371
L_1,LH_Vis_1,8.7,12.9,25.0,0.5332234317671299
L_1,LH_Vis_1,8.7,13.1,25.0,0.5377083431262527
L_1,LH_Vis_1,8.7,13.3,20.0,0.5386984145705125
L_1,LH_Vis_1,8.7,13.5,25.0,0.536873096936548
L_1,LH_Vis_1,8.7,13.700000000000001,20.0,0.5376806564044875
L_1,LH_Vis_1,8.7,13.9,25.0,0.5334602664006235
L_1,LH_Vis_1,8.7,14.1,20.0,0.5307646005913429
L_1,LH_Vis_1,8.7,14.3,25.0,0.5245324803959973
L_1,LH_Vis_1,8.7,14.5,20.0,0.5207839546377213
L_1,LH_Vis_1,8.7,14.700000000000001,25.0,0.5128424007577476
L_1,LH_Vis_1,8.7,14.9,20.0,0.506707679409581
L_1,LH_Vis_1,8.7,15.1,25.0,0.4962774873323522
L_1,LH_Vis_1,8.7,15.3,20.0,0.4879539025652678
L_1,LH_Vis_1,8.7,15.5,25.0,0.4763781585558754
L_1,LH_Vis_1,8.7,15.700000000000001,25.0,0.45251438477861616
L_1,LH_Vis_1,8.7,15.9,20.0,0.44074198106961654
L_1,LH_Vis_1,8.7,16.1,25.0,0.42403552360849855
L_1,LH_Vis_1,8.7,16.3,20.0,0.40977535820116007
L_1,LH_Vis_1,8.7,16.5,25.0,0.3907787946587847
L_1,LH_Vis_1,8.7,16.700000000000003,20.0,0.3748343135676216
L_1,LH_Vis_1,8.7,16.9,25.0,0.35741368748858887
L_1,LH_Vis_1,8.7,17.1,20.0,0.33924831373115977
L_1,LH_Vis_1,8.7,17.3,25.0,0.3194501635150296
L_1,LH_Vis_1,8.7,17.5,20.0,0.2999977450190693
L_1,LH_Vis_1,8.7,17.700000000000003,20.0,0.2999977450190693
L_1,LH_Vis_1,8.7,17.9,15.0,0.2809270954374167
L_1,LH_Vis_1,8.9,8.1,1.0,
L_1,LH_Vis_1,8.9,8.3,3.0,0.20724826796593385
L_1,LH_Vis_1,8.9,8.5,3.0,0.20724826796593385
L_1,LH_Vis_1,8.9,8.7,6.0,0.2729795975682414
L_1,LH_Vis_1,8.9,8.9,6.0,0.2729795975682414
L_1,LH_Vis_1,8.9,9.1,10.0,0.33057595168672493
L_1,LH_Vis_1,8.9,9.3,10.0,0.33057595168672493
L_1,LH_Vis_1,8.9,9.5,14.0,0.3661408661613453
L_1,LH_Vis_1,8.9,9.7,13.0,0.38262607360126466
L_1,LH_Vis_1,8.9,9.9,17.0,0.4075076410892655
L_1,LH_Vis_1,8.9,10.1,15.0,0.4305145509374738
L_1,LH_Vis_1,8.9,10.3,19.0,0.4483919301643054
L_1,LH_Vis_1,8.9,10.5,20.0,0.482973512428997
L_1,LH_Vis_1,8.9,10.7,16.0,0.4994742698201337
L_1,LH_Vis_1,8.9,10.9,20.0,0.5120998681598782
L_1,LH_Vis_1,8.9,11.1,16.0,0.5263615471128735
L_1,LH_Vis_1,8.9,11.3,20.0,0.5352418175253051
L_1,LH_Vis_1,8.9,11.5,16.0,0.5469590880503142
L_1,LH_Vis_1,8.9,11.7,20.0,0.5557272113206736
L_1,LH_Vis_1,8.9,11.9,16.0,0.5658009885846109
L_1,LH_Vis_1,8.9,12.1,20.0,0.5704859582961046
L_1,LH_Vis_1,8.9,12.3,16.0,0.5783476755595192
L_1,LH_Vis_1,8.9,12.5,20.0,0.5826457343797431
L_1,LH_Vis_1,8.9,12.700000000000001,16.0,0.587656602594965
L_1,LH_Vis_1,8.9,12.9,20.0,0.5892543566848178
L_1,LH_Vis_1,8.9,13.1,20.0,0.5936144508270484
L_1,LH_Vis_1,8.9,13.3,16.0,0.5943181374332829
L_1,LH_Vis_1,8.9,13.5,20.0,0.5926997957840217
L_1,LH_Vis_1,8.9,13.700000000000001,16.0,0.5935682854445072
L_1,LH_Vis_1,8.9,13.9,20.0,0.5895985813199079
L_1,LH_Vis_1,8.9,14.1,16.0,0.5870387342347252
L_1,LH_Vis_1,8.9,14.3,20.0,0.5807811420806898
L_1,LH_Vis_1,8.9,14.5,16.0,0.5770650843398051
L_1,LH_Vis_1,8.9,14.700000000000001,20.0,0.5694596056990557
L_1,LH_Vis_1,8.9,14.9,16.0,0.5636836646522736
L_1,LH_Vis_1,8.9,15.1,20.0,0.5530240148751069
L_1,LH_Vis_1,8.9,15.3,16.0,0.5447234112971394
L_1,LH_Vis_1,8.9,15.5,20.0,0.5332556532457337
L_1,LH_Vis_1,8.9,15.700000000000001,20.0,0.5093916645808318
L_1,LH_Vis_1,8.9,15.9,16.0,0.49780188735990266
L_1,LH_Vis_1,8.9,16.1,20.0,0.48072403999805013
L_1,LH_Vis_1,8.9,16.3,16.0,0.4661456272135479
L_1,LH_Vis_1,8.9,16.5,20.0,0.447841229441959
L_1,LH_Vis_1,8.9,16.700000000000003,16.0,0.43220518286083864
L_1,LH_Vis_1,8.9,16.9,20.0,0.4145794475377825
L_1,LH_Vis_1,8.9,17.1,16.0,0.39637815416220046
L_1,LH_Vis_1,8.9,17.3,20.0,0.3769741564034348
L_1,LH_Vis_1,8.9,17.5,16.0,0.3576177401300431
L_1,LH_Vis_1,8.9,17.700000000000003,16.0,0.3576177401300431
L_1,LH_Vis_1,8.9,17.9,12.0,0.33935276998984437
L_1,LH_Vis_1,9.1,8.1,1.0,
L_1,LH_Vis_1,9.1,8.3,3.0,0.20724826796593385
L_1,LH_Vis_1,9.1,8.5,3.0,0.20724826796593385
L_1,LH_Vis_1,9.1,8.7,6.0,0.2729795975682414
L_1,LH_Vis_1,9.1,8.9,6.0,0.2729795975682414
L_1,LH_Vis_1,9.1,9.1,10.0,0.33057595168672493
L_1,LH_Vis_1,9.1,9.3,10.0,0.33057595168672493
L_1,LH_Vis_1,9.1,9.5,15.0,0.3875624495996572
L_1,LH_Vis_1,9.1,9.7,14.0,0.40440025532517604
L_1,LH_Vis_1,9.1,9.9,19.0,0.4384113631458556
L_1,LH_Vis_1,9.1,10.1,17.0,0.46234730972446164
L_1,LH_Vis_1,9.1,10.3,22.0,0.484293279471391
L_1,LH_Vis_1,9.1,10.5,24.0,0.5230117314930561
L_1,LH_Vis_1,9.1,10.7,20.0,0.5442199812187775
L_1,LH_Vis_1,9.1,10.9,25.0,0.5565044059976659
L_1,LH_Vis_1,9.1,11.1,20.0,0.5702466461407021
L_1,LH_Vis_1,9.1,11.3,25.0,0.5793141245220558
L_1,LH_Vis_1,9.1,11.5,20.0,0.5907320393916302
L_1,LH_Vis_1,9.1,11.7,25.0,0.5998450409403681
L_1,LH_Vis_1,9.1,11.9,20.0,0.6100789070227225
L_1,LH_Vis_1,9.1,12.1,25.0,0.6153212406145306
L_1,LH_Vis_1,9.1,12.3,20.0,0.6234534413194436
L_1,LH_Vis_1,9.1,12.5,25.0,0.6279180035108172
L_1,LH_Vis_1,9.1,12.700000000000001,20.0,0.6334869781102161
L_1,LH_Vis_1,9.1,12.9,25.0,0.6352490136916789
L_1,LH_Vis_1,9.1,13.1,25.0,0.6399396997773439
L_1,LH_Vis_1,9.1,13.3,20.0,0.6408503629378499
L_1,LH_Vis_1,9.1,13.5,25.0,0.6387938329619932
L_1,LH_Vis_1,9.1,13.700000000000001,20.0,0.6394196474570505
L_1,LH_Vis_1,9.1,13.9,25.0,0.6354349734205
L_1,LH_Vis_1,9.1,14.1,20.0,0.6328496537065474
L_1,LH_Vis_1,9.1,14.3,25.0,0.6264242735462434
L_1,LH_Vis_1,9.1,14.5,20.0,0.622456052928422
L_1,LH_Vis_1,9.1,14.700000000000001,25.0,0.6150158713446584
L_1,LH_Vis_1,9.1,14.9,20.0,0.6090104720618741
L_1,LH_Vis_1,9.1,15.1,25.0,0.5988234540920365
L_1,LH_Vis_1,9.1,15.3,20.0,0.5908873893504042
L_1,LH_Vis_1,9.1,15.5,25.0,0.5788824531474327
L_1,LH_Vis_1,9.1,15.700000000000001,25.0,0.5552806138515421
L_1,LH_Vis_1,9.1,15.9,20.0,0.5439200790881707
L_1,LH_Vis_1,9.1,16.1,25.0,0.5272005729150558
L_1,LH_Vis_1,9.1,16.3,20.0,0.5126869298914187
L_1,LH_Vis_1,9.1,16.5,25.0,0.4951644196176336
L_1,LH_Vis_1,9.1,16.700000000000003,20.0,0.4794366789688702
L_1,LH_Vis_1,9.1,16.9,25.0,0.4628615037140172
L_1,LH_Vis_1,9.1,17.1,20.0,0.4458612025586347
L_1,LH_Vis_1,9.1,17.3,25.0,0.4270012975380627
L_1,LH_Vis_1,9.1,17.5,20.0,0.40837985172386704
L_1,LH_Vis_1,9.1,17.700000000000003,20.0,0.40837985172386704
L_1,LH_Vis_1,9.1,17.9,15.0,0.39106561955762403
L_1,LH_Vis_1,9.3,8.1,0.0,
L_1,LH_Vis_1,9.3,8.3,1.0,
L_1,LH_Vis_1,9.3,8.5,1.0,
L_1,LH_Vis_1,9.3,8.7,3.0,0.3560068318949165
L_1,LH_Vis_1,9.3,8.9,3.0,0.3560068318949165
L_1,LH_Vis_1,9.3,9.1,6.0,0.411364499476754
L_1,LH_Vis_1,9.3,9.3,6.0,0.411364499476754
L_1,LH_Vis_1,9.3,9.5,10.0,0.46729727973630186
L_1,LH_Vis_1,9.3,9.7,10.0,0.46729727973630186
L_1,LH_Vis_1,9.3,9.9,14.0,0.5004318773148514
L_1,LH_Vis_1,9.3,10.1,13.0,0.5174315265245661
L_1,LH_Vis_1,9.3,10.3,17.0,0.5380835714301343
L_1,LH_Vis_1,9.3,10.5,19.0,0.5727059729679445
L_1,LH_Vis_1,9.3,10.7,16.0,0.5925779365759478
L_1,LH_Vis_1,9.3,10.9,20.0,0.6047058417417281
L_1,LH_Vis_1,9.3,11.1,16.0,0.6180831896457541
L_1,LH_Vis_1,9.3,11.3,20.0,0.6270575203242807
L_1,LH_Vis_1,9.3,11.5,16.0,0.6380048075900445
L_1,LH_Vis_1,9.3,11.7,20.0,0.647422817635806
L_1,LH_Vis_1,9.3,11.9,16.0,0.6579778427014498
L_1,LH_Vis_1,9.3,12.1,20.0,0.6634906597242863
L_1,LH_Vis_1,9.3,12.3,16.0,0.67170227276943
L_1,LH_Vis_1,9.3,12.5,20.0,0.6762542564028786
L_1,LH_Vis_1,9.3,12.700000000000001,16.0,0.6820134549023862
L_1,LH_Vis_1,9.3,12.9,20.0,0.684068869986044
L_1,LH_Vis_1,9.3,13.1,20.0,0.6889812323450688
L_1,LH_Vis_1,9.3,13.3,16.0,0.6899528259766232
L_1,LH_Vis_1,9.3,13.5,20.0,0.6876536210761485
L_1,LH_Vis_1,9.3,13.700000000000001,16.0,0.6881815443912773
L_1,LH_Vis_1,9.3,13.9,20.0,0.6842507824752266
L_1,LH_Vis_1,9.3,14.1,16.0,0.6816979303598647
L_1,LH_Vis_1,9.3,14.3,20.0,0.6750203872388639
L_1,LH_Vis_1,9.3,14.5,16.0,0.6707028514684109
L_1,LH_Vis_1,9.3,14.700000000000001,20.0,0.6635869819227767
L_1,LH_Vis_1,9.3,14.9,16.0,0.657604563695093
L_1,LH_Vis_1,9.3,15.1,20.0,0.6477820842265507
L_1,LH_Vis_1,9.3,15.3,16.0,0.640113404914626
L_1,LH_Vis_1,9.3,15.5,20.0,0.6275058914911467
L_1,LH_Vis_1,9.3,15.700000000000001,20.0,0.6043674726981956
L_1,LH_Vis_1,9.3,15.9,16.0,0.5933817871840292
L_1,LH_Vis_1,9.3,16.1,20.0,0.576588301428119
L_1,LH_Vis_1,9.3,16.3,16.0,0.5619545008500888
L_1,LH_Vis_1,9.3,16.5,20.0,0.5453962842745506
L_1,LH_Vis_1,9.3,16.700000000000003,16.0,0.529622313755093
L_1,LH_Vis_1,9.3,16.9,20.0,0.514145027136761
L_1,LH_Vis_1,9.3,17.1,16.0,0.49841232447164385
L_1,LH_Vis_1,9.3,17.3,20.0,0.47965368726451485
L_1,LH_Vis_1,9.3,17.5,16.0,0.4613581988690766
L_1,LH_Vis_1,9.3,17.700000000000003,16.0,0.4613581988690766
L_1,LH_Vis_1,9.3,17.9,12.0,0.4453394790239429
L_1,LH_Vis_1,9.5,8.1,0.0,
L_1,LH_Vis_1,9.5,8.3,1.0,
L_1,LH_Vis_1,9.5,8.5,1.0,
L_1,LH_Vis_1,9.5,8.7,3.0,0.3560068318949165
L_1,LH_Vis_1,9.5,8.9,3.0,0.3560068318949165
L_1,LH_Vis_1,9.5,9.1,6.0,0.411364499476754
L_1,LH_Vis_1,9.5,9.3,6.0,0.411364499476754
L_1,LH_Vis_1,9.5,9.5,10.0,0.46729727973630186
L_1,LH_Vis_1,9.5,9.7,10.0,0.46729727973630186
L_1,LH_Vis_1,9.5,9.9,15.0,0.517579441661754
L_1,LH_Vis_1,9.5,10.1,14.0,0.5345896562384107
L_1,LH_Vis_1,9.5,10.3,19.0,0.5635957119842501
L_1,LH_Vis_1,9.5,10.5,22.0,0.6029799729424525
L_1,LH_Vis_1,9.5,10.7,19.0,0.6244943633451673
L_1,LH_Vis_1,9.5,10.9,24.0,0.6384459220386424
L_1,LH_Vis_1,9.5,11.1,20.0,0.6558958164212461
L_1,LH_Vis_1,9.5,11.3,25.0,0.6652150254640052
L_1,LH_Vis_1,9.5,11.5,20.0,0.676982840451842
L_1,LH_Vis_1,9.5,11.7,25.0,0.6858543201624119
L_1,LH_Vis_1,9.5,11.9,20.0,0.6961147331848648
L_1,LH_Vis_1,9.5,12.1,25.0,0.7014538107580612
L_1,LH_Vis_1,9.5,12.3,20.0,0.7095260166911069
L_1,LH_Vis_1,9.5,12.5,25.0,0.7138158553090512
L_1,LH_Vis_1,9.5,12.700000000000001,20.0,0.7194043578678522
L_1,LH_Vis_1,9.5,12.9,25.0,0.7213938816164225
L_1,LH_Vis_1,9.5,13.1,25.0,0.7262293576761679
L_1,LH_Vis_1,9.5,13.3,20.0,0.7274516373440372
L_1,LH_Vis_1,9.5,13.5,25.0,0.7251374625923371
L_1,LH_Vis_1,9.5,13.700000000000001,20.0,0.7257192979777097
L_1,LH_Vis_1,9.5,13.9,25.0,0.7221081047220723
L_1,LH_Vis_1,9.5,14.1,20.0,0.7198913284573834
L_1,LH_Vis_1,9.5,14.3,25.0,0.7133790818154242
L_1,LH_Vis_1,9.5,14.5,20.0,0.7093858581166043
L_1,LH_Vis_1,9.5,14.700000000000001,25.0,0.7017688695596074
L_1,LH_Vis_1,9.5,14.9,20.0,0.6955437764660667
L_1,LH_Vis_1,9.5,15.1,25.0,0.6857822287396871
L_1,LH_Vis_1,9.5,15.3,20.0,0.6782575950282246
L_1,LH_Vis_1,9.5,15.5,25.0,0.6660816645704857
L_1,LH_Vis_1,9.5,15.700000000000001,25.0,0.6428374039407388
L_1,LH_Vis_1,9.5,15.9,20.0,0.6317142311140268
L_1,LH_Vis_1,9.5,16.1,25.0,0.6160389259617777
L_1,LH_Vis_1,9.5,16.3,20.0,0.6022234286193172
L_1,LH_Vis_1,9.5,16.5,25.0,0.5859393709686622
L_1,LH_Vis_1,9.5,16.700000000000003,20.0,0.5707402042522858
L_1,LH_Vis_1,9.5,16.9,25.0,0.5557397733987149
L_1,LH_Vis_1,9.5,17.1,20.0,0.5403302310635112
L_1,LH_Vis_1,9.5,17.3,25.0,0.5229827691585487
L_1,LH_Vis_1,9.5,17.5,20.0,0.5058679543104887
L_1,LH_Vis_1,9.5,17.700000000000003,20.0,0.5058679543104887
L_1,LH_Vis_1,9.5,17.9,15.0,0.4900447039630576
L_1,LH_Vis_1,9.7,8.1,0.0,
L_1,LH_Vis_1,9.7,8.3,0.0,
L_1,LH_Vis_1,9.7,8.5,0.0,
L_1,LH_Vis_1,9.7,8.7,1.0,
L_1,LH_Vis_1,9.7,8.9,1.0,
L_1,LH_Vis_1,9.7,9.1,3.0,0.4910422489119832
L_1,LH_Vis_1,9.7,9.3,3.0,0.4910422489119832
